price_in_rp,title,district,city,facilities,property_type,bedrooms,bathrooms,land_size_m2,building_size_m2,carports,certificate,electricity,maid_bedrooms,maid_bathrooms,floors,building_age,year_built,property_condition,building_orientation,garages,furnishing,price_in_rp_bin,price_in_rp_bin_enc,building_size_m2_bin,building_size_m2_bin_enc,Target
-0.7488056258829446,890,237,0,924,0,-1.0104586321350097,-1.1180339887498951,-0.6931962323602895,-0.899139946106588,-0.3502769091717185,2,4,-0.4877686086797539,1.9897697538834456,-1.1846609731312947,-0.44402237354168095,0.4440223735417232,2,3,-0.7333772967185263,2,Rendah,0,Rendah,0,2
-0.7480805122749343,543,237,0,980,0,-1.0104586321350097,-1.1180339887498951,-0.6931962323602895,-0.899139946106588,-0.3502769091717185,0,4,-0.4877686086797539,-0.5025707110324167,-1.1846609731312947,3.0743723037614212,-3.074372303761379,2,7,-0.7333772967185263,2,Rendah,0,Rendah,0,3
-0.7176257407385039,68,237,0,744,0,-1.0104586321350097,-1.1180339887498951,-0.6931962323602895,-0.935874500465974,-0.3502769091717185,2,4,-0.4877686086797539,-0.5025707110324167,-1.1846609731312947,-0.44402237354168095,0.4440223735417232,0,3,-0.7333772967185263,2,Rendah,0,Rendah,0,2
-0.7183508543465142,81,237,0,902,0,-1.0104586321350097,-1.1180339887498951,-0.3402435147834422,-0.935874500465974,-0.3502769091717185,0,4,-0.4877686086797539,-0.5025707110324167,-1.1846609731312947,1.31517496510987,-1.315174965109828,2,7,-0.7333772967185263,2,Rendah,0,Rendah,0,3
-0.6835454011620223,675,237,0,919,0,-1.0104586321350097,-1.1180339887498951,-0.5167198735718659,-0.935874500465974,-0.3502769091717185,2,4,-0.4877686086797539,-0.5025707110324167,-1.1846609731312947,1.31517496510987,-1.315174965109828,2,5,0.5932530985862023,1,Rendah,0,Rendah,0,3
-0.7480805122749343,517,237,0,979,0,-1.0104586321350097,-1.1180339887498951,-0.6931962323602895,-0.899139946106588,-0.3502769091717185,0,4,-0.4877686086797539,-0.5025707110324167,-1.1846609731312947,3.0743723037614212,-3.074372303761379,2,7,-0.7333772967185263,2,Rendah,0,Rendah,0,3
-0.711824831874422,594,237,0,290,0,-1.0104586321350097,-1.1180339887498951,-0.5167198735718659,-0.899139946106588,-0.3502769091717185,2,4,-0.4877686086797539,-0.5025707110324167,-1.1846609731312947,-0.44402237354168095,0.4440223735417232,2,7,-0.7333772967185263,1,Rendah,0,Rendah,0,2
-0.7546065347470265,949,115,0,954,0,-1.0104586321350097,-1.1180339887498951,-1.399101667513984,-0.43995801661426404,-0.3502769091717185,2,4,-0.4877686086797539,-0.5025707110324167,-1.1846609731312947,-0.44402237354168095,0.4440223735417232,2,3,0.5932530985862023,2,Rendah,0,Rendah,0,2
-0.7654832388671803,577,115,0,906,0,-1.0104586321350097,-1.1180339887498951,-1.399101667513984,-0.4950598481533429,-0.3502769091717185,2,4,-0.4877686086797539,-0.5025707110324167,-1.1846609731312947,-0.44402237354168095,0.4440223735417232,2,5,0.5932530985862023,2,Rendah,0,Rendah,0,2
-0.43773188804654833,419,115,0,916,0,0.28641521086925475,-0.05261336417646587,-0.8696725911487132,-0.43995801661426404,-0.3502769091717185,2,9,-0.4877686086797539,-0.5025707110324167,0.5356933085673383,-0.44402237354168095,0.4440223735417232,2,7,-0.7333772967185263,2,Rendah,0,Rendah,0,0
0.2663534253314022,447,115,0,984,0,-1.0104586321350097,-0.05261336417646587,2.8069182169434463,-0.5685289568721148,-0.3502769091717185,2,9,-0.4877686086797539,-0.5025707110324167,0.5356933085673383,3.0743723037614212,-3.074372303761379,2,5,-0.7333772967185263,2,Rendah,0,Rendah,0,3
-0.299235188916591,429,115,0,745,0,0.28641521086925475,-0.05261336417646587,-0.8990853176134505,-0.43995801661426404,-0.3502769091717185,2,4,-0.4877686086797539,-0.5025707110324167,0.5356933085673383,-0.44402237354168095,0.4440223735417232,2,3,-0.7333772967185263,1,Rendah,0,Rendah,0,0
-0.5856550640806388,550,32,0,472,0,-1.0104586321350097,-1.1180339887498951,-0.6931962323602895,-0.5868962340518077,-0.3502769091717185,2,4,-0.4877686086797539,-0.5025707110324167,0.5356933085673383,-0.44402237354168095,0.4440223735417232,2,7,0.5932530985862023,2,Rendah,0,Rendah,0,2
-0.34999314147730837,339,32,0,738,0,0.28641521086925475,-0.05261336417646587,-0.3402435147834422,-0.32975435353610627,-0.3502769091717185,2,4,-0.4877686086797539,-0.5025707110324167,0.5356933085673383,3.0743723037614212,-3.074372303761379,1,5,0.5932530985862023,1,Rendah,0,Rendah,0,3
-0.09620337867372167,478,32,0,177,0,0.28641521086925475,1.0128072603969633,-0.6931962323602895,0.42330401083130503,1.3296695828426413,2,9,-0.4877686086797539,-0.5025707110324167,2.2560475902659713,-0.44402237354168095,0.4440223735417232,2,0,-0.7333772967185263,1,Rendah,0,Sedang,2,0
-0.5022669991594604,766,32,0,1013,0,-2.3073324751392743,-1.1180339887498951,0.3068364674407778,-0.21955069045794853,-0.3502769091717185,2,4,-0.4877686086797539,-0.5025707110324167,-1.1846609731312947,1.31517496510987,-1.315174965109828,0,5,0.5932530985862023,0,Rendah,0,Rendah,0,3
-0.45876018267884555,615,32,0,481,0,-1.0104586321350097,-1.1180339887498951,-0.16376715599501857,-0.6052635112315007,-0.3502769091717185,2,4,-0.4877686086797539,-0.5025707110324167,-1.1846609731312947,1.31517496510987,-1.315174965109828,2,5,-0.7333772967185263,2,Rendah,0,Rendah,0,3
-0.6400385846814075,428,52,0,115,0,-1.0104586321350097,-0.05261336417646587,-0.6931962323602895,-0.7154671743096584,-0.3502769091717185,2,9,-0.4877686086797539,-0.5025707110324167,0.5356933085673383,-0.44402237354168095,0.4440223735417232,2,3,0.5932530985862023,2,Rendah,0,Rendah,0,0
-0.7546065347470265,325,52,0,942,0,-1.0104586321350097,-1.1180339887498951,-0.5167198735718659,-0.43995801661426404,-0.3502769091717185,2,4,-0.4877686086797539,-0.5025707110324167,-1.1846609731312947,-0.44402237354168095,0.4440223735417232,2,7,1.919883493890931,2,Rendah,0,Rendah,0,2
-0.6400385846814075,634,54,0,165,0,-1.0104586321350097,-0.05261336417646587,-0.6931962323602895,-0.7154671743096584,-0.3502769091717185,2,9,-0.4877686086797539,-0.5025707110324167,-1.1846609731312947,-0.44402237354168095,0.4440223735417232,0,3,0.5932530985862023,2,Rendah,0,Rendah,0,2
0.12858183980945512,632,54,0,989,0,0.28641521086925475,1.0128072603969633,1.1009800819886844,0.33146762493284027,1.3296695828426413,2,9,-0.4877686086797539,-0.5025707110324167,0.5356933085673383,-0.44402237354168095,0.4440223735417232,2,1,1.919883493890931,1,Rendah,0,Sedang,2,0
-0.146961331234439,521,54,0,931,0,0.28641521086925475,1.0128072603969633,0.012709202793405077,-0.18281613609856262,1.3296695828426413,2,4,-0.4877686086797539,-0.5025707110324167,0.5356933085673383,3.0743723037614212,-3.074372303761379,2,5,-0.7333772967185263,2,Rendah,0,Rendah,0,3
-0.146961331234439,784,54,0,930,0,0.28641521086925475,-0.05261336417646587,0.012709202793405077,-0.18281613609856262,1.3296695828426413,2,9,1.9815599727615003,1.9897697538834456,0.5356933085673383,-0.44402237354168095,0.4440223735417232,2,5,-0.7333772967185263,2,Rendah,0,Rendah,0,1
-0.42250450227833314,66,54,0,657,0,0.28641521086925475,-0.05261336417646587,0.012709202793405077,0.07432574441713882,-0.3502769091717185,2,9,-0.4877686086797539,-0.5025707110324167,0.5356933085673383,-0.44402237354168095,0.4440223735417232,2,4,-0.7333772967185263,2,Rendah,0,Sedang,2,0
-0.48196381813517347,85,54,0,173,0,-1.0104586321350097,-1.1180339887498951,-0.3402435147834422,-0.8624053917472021,1.3296695828426413,2,4,-0.4877686086797539,-0.5025707110324167,-1.1846609731312947,-0.44402237354168095,0.4440223735417232,2,0,0.5932530985862023,0,Rendah,0,Rendah,0,2
-0.13245905907423405,987,54,0,905,0,1.5832890538735194,1.0128072603969633,0.07153465572287963,0.5151403967297699,-0.3502769091717185,2,9,-0.4877686086797539,-0.5025707110324167,0.5356933085673383,-0.44402237354168095,0.4440223735417232,2,7,-0.7333772967185263,2,Rendah,0,Sedang,2,0
-0.7198010815625348,635,185,0,294,0,-1.0104586321350097,-1.1180339887498951,-0.6931962323602895,-0.935874500465974,-0.3502769091717185,2,4,-0.4877686086797539,-0.5025707110324167,-1.1846609731312947,-0.44402237354168095,0.4440223735417232,0,3,0.5932530985862023,2,Rendah,0,Rendah,0,2
-0.6726686970418686,60,185,0,673,0,-1.0104586321350097,-1.1180339887498951,-0.3990689677129168,-0.8440381145675091,-0.3502769091717185,2,9,-0.4877686086797539,-0.5025707110324167,-1.1846609731312947,-0.44402237354168095,0.4440223735417232,2,0,-0.7333772967185263,2,Rendah,0,Rendah,0,2
-0.2702306445961811,836,185,0,1012,0,0.28641521086925475,-0.05261336417646587,1.2186309878476334,-0.40322346225487815,-0.3502769091717185,2,9,-0.4877686086797539,-0.5025707110324167,0.5356933085673383,-0.44402237354168095,0.4440223735417232,2,5,-0.7333772967185263,2,Rendah,0,Rendah,0,0
-0.5022669991594604,55,185,0,1029,0,-1.0104586321350097,-1.1180339887498951,0.36566192037025236,-0.7154671743096584,-0.3502769091717185,2,9,-0.4877686086797539,-0.5025707110324167,-1.1846609731312947,-0.44402237354168095,0.4440223735417232,2,5,-0.7333772967185263,2,Rendah,0,Rendah,0,2
-0.2861831439724066,253,185,0,1028,0,0.28641521086925475,-0.05261336417646587,-0.3402435147834422,-0.4950598481533429,-0.3502769091717185,2,9,-0.4877686086797539,-0.5025707110324167,0.5356933085673383,-0.44402237354168095,0.4440223735417232,2,5,0.5932530985862023,2,Rendah,0,Rendah,0,0
-0.146961331234439,878,134,0,189,0,0.28641521086925475,-0.05261336417646587,0.012709202793405077,-0.18281613609856262,-2.0302234011860785,2,9,-0.4877686086797539,-0.5025707110324167,0.5356933085673383,1.31517496510987,-1.315174965109828,1,5,-0.7333772967185263,2,Rendah,0,Rendah,0,3
-0.12520792299413158,187,134,0,62,0,0.28641521086925475,1.0128072603969633,0.012709202793405077,-0.18281613609856262,-0.3502769091717185,2,9,-0.4877686086797539,-0.5025707110324167,-1.1846609731312947,-0.44402237354168095,0.4440223735417232,2,5,-0.7333772967185263,2,Rendah,0,Rendah,0,0
-0.146961331234439,402,134,0,1014,0,0.28641521086925475,1.0128072603969633,0.012709202793405077,-0.18281613609856262,-0.3502769091717185,2,9,-0.4877686086797539,-0.5025707110324167,0.5356933085673383,1.31517496510987,-1.315174965109828,2,0,-0.7333772967185263,0,Rendah,0,Rendah,0,3
-0.48051359091915297,1162,134,0,1000,0,-1.0104586321350097,-1.1180339887498951,-0.10494170306554403,-0.5868962340518077,-0.3502769091717185,2,23,-0.4877686086797539,-0.5025707110324167,-1.1846609731312947,-0.44402237354168095,0.4440223735417232,2,7,-0.7333772967185263,1,Rendah,0,Rendah,0,2
-0.13971019515433653,519,134,0,231,0,0.28641521086925475,-0.05261336417646587,0.5127255526939387,-0.0542451958407119,-0.3502769091717185,2,9,-0.4877686086797539,-0.5025707110324167,0.5356933085673383,-0.44402237354168095,0.4440223735417232,2,3,-0.7333772967185263,2,Rendah,0,Rendah,0,0
-0.146961331234439,773,134,0,156,0,0.28641521086925475,-0.05261336417646587,0.012709202793405077,-0.18281613609856262,-0.3502769091717185,2,9,1.9815599727615003,1.9897697538834456,0.5356933085673383,-0.44402237354168095,0.4440223735417232,2,5,0.5932530985862023,1,Rendah,0,Rendah,0,0
-0.5675272238803827,488,134,0,939,0,-1.0104586321350097,-1.1180339887498951,-0.10494170306554403,-0.5868962340518077,-0.3502769091717185,2,4,-0.4877686086797539,-0.5025707110324167,-1.1846609731312947,-0.44402237354168095,0.4440223735417232,2,7,0.5932530985862023,1,Rendah,0,Rendah,0,2
-0.6400385846814075,596,134,0,1000,0,-1.0104586321350097,-1.1180339887498951,-0.3990689677129168,-0.7705690058487373,-2.0302234011860785,2,4,-0.4877686086797539,-0.5025707110324167,-1.1846609731312947,-0.44402237354168095,0.4440223735417232,2,0,-0.7333772967185263,2,Rendah,0,Rendah,0,2
-0.22672382811556627,947,136,0,645,0,1.5832890538735194,-0.05261336417646587,0.3362491939055151,0.01922391287805994,-0.3502769091717185,2,14,-0.4877686086797539,-0.5025707110324167,-1.1846609731312947,-0.44402237354168095,0.4440223735417232,2,3,0.5932530985862023,1,Rendah,0,Rendah,0,0
-0.6574413112736534,61,136,0,674,0,-1.0104586321350097,-1.1180339887498951,-0.9284980440781877,-0.935874500465974,-0.3502769091717185,2,4,-0.4877686086797539,-0.5025707110324167,-1.1846609731312947,-0.44402237354168095,0.4440223735417232,2,5,-0.7333772967185263,2,Rendah,0,Rendah,0,2
-0.3006854161326115,184,136,0,628,0,0.28641521086925475,1.0128072603969633,-0.3990689677129168,0.6069767826282346,1.3296695828426413,2,14,-0.4877686086797539,-0.5025707110324167,0.5356933085673383,-0.44402237354168095,0.4440223735417232,2,3,1.919883493890931,1,Rendah,0,Sedang,2,0
-0.36159495920547235,1158,136,0,89,0,0.28641521086925475,-0.05261336417646587,-0.3990689677129168,-0.40322346225487815,-0.3502769091717185,2,9,-0.4877686086797539,-0.5025707110324167,-1.1846609731312947,-0.44402237354168095,0.4440223735417232,2,3,0.5932530985862023,1,Rendah,0,Rendah,0,2
-0.146961331234439,34,136,0,564,0,1.5832890538735194,1.0128072603969633,0.3362491939055151,0.9743223262220938,1.3296695828426413,2,14,-0.4877686086797539,-0.5025707110324167,0.5356933085673383,-0.44402237354168095,0.4440223735417232,2,3,1.919883493890931,1,Rendah,0,Sedang,2,0
-0.19771928379515635,59,210,0,925,0,0.28641521086925475,1.0128072603969633,-0.2520053353892304,-0.12771430455948374,1.3296695828426413,2,9,-0.4877686086797539,-0.5025707110324167,0.5356933085673383,-0.44402237354168095,0.4440223735417232,2,3,-0.7333772967185263,2,Rendah,0,Rendah,0,0
0.35336705829263193,554,210,0,652,0,0.28641521086925475,2.0782278849703926,0.218598288046566,1.4335042557144178,1.3296695828426413,2,9,1.9815599727615003,-0.5025707110324167,2.2560475902659713,-0.44402237354168095,0.4440223735417232,2,5,-0.7333772967185263,1,Rendah,0,Tinggi,3,1
-0.45876018267884555,181,121,0,154,0,-1.0104586321350097,-1.1180339887498951,-0.16376715599501857,-0.6052635112315007,1.3296695828426413,2,9,-0.4877686086797539,-0.5025707110324167,-1.1846609731312947,-0.44402237354168095,0.4440223735417232,2,5,-0.7333772967185263,2,Rendah,0,Rendah,0,2
-0.2412261002757712,467,121,0,235,0,0.28641521086925475,-0.05261336417646587,-0.3402435147834422,0.05595846723744586,-0.3502769091717185,2,9,-0.4877686086797539,-0.5025707110324167,0.5356933085673383,-0.44402237354168095,0.4440223735417232,2,0,1.919883493890931,2,Rendah,0,Sedang,2,0
-0.2956096208765398,496,121,0,977,0,0.28641521086925475,-0.05261336417646587,0.48331282622920146,-0.31138707635641333,-0.3502769091717185,2,4,-0.4877686086797539,-0.5025707110324167,0.5356933085673383,-0.44402237354168095,0.4440223735417232,2,5,-0.7333772967185263,2,Rendah,0,Rendah,0,0
-0.30721143860470373,413,121,0,583,0,0.28641521086925475,-0.05261336417646587,-0.3402435147834422,-0.12771430455948374,-0.3502769091717185,0,9,-0.4877686086797539,-0.5025707110324167,0.5356933085673383,-0.44402237354168095,0.4440223735417232,2,7,-0.7333772967185263,2,Rendah,0,Rendah,0,0
-0.3681209816775646,497,121,0,440,0,0.28641521086925475,-0.05261336417646587,0.48331282622920146,-0.38485618507518515,-0.3502769091717185,2,4,-0.4877686086797539,-0.5025707110324167,-1.1846609731312947,-0.44402237354168095,0.4440223735417232,2,5,-0.7333772967185263,2,Rendah,0,Rendah,0,2
-0.4174287070222614,945,121,0,11,0,0.28641521086925475,-0.05261336417646587,-1.2226253087255605,-0.43995801661426404,-0.3502769091717185,2,9,-0.4877686086797539,-0.5025707110324167,0.5356933085673383,-0.44402237354168095,0.4440223735417232,2,3,0.5932530985862023,2,Rendah,0,Rendah,0,0
-0.5820294960405876,591,121,0,1005,0,0.28641521086925475,-1.1180339887498951,-0.6931962323602895,-0.6787326199502726,-0.3502769091717185,2,4,-0.4877686086797539,-0.5025707110324167,-1.1846609731312947,-0.44402237354168095,0.4440223735417232,2,0,0.5932530985862023,2,Rendah,0,Rendah,0,2
-0.5102432488475731,950,121,0,754,0,-1.0104586321350097,-1.1180339887498951,-0.6049580529660777,-0.7705690058487373,-0.3502769091717185,2,4,-0.4877686086797539,-0.5025707110324167,-1.1846609731312947,-0.44402237354168095,0.4440223735417232,2,3,0.5932530985862023,2,Rendah,0,Rendah,0,2
-0.381173026621749,194,121,0,571,0,-1.0104586321350097,-0.05261336417646587,-1.2226253087255605,-0.458325293793957,-0.3502769091717185,2,9,-0.4877686086797539,-0.5025707110324167,0.5356933085673383,-0.44402237354168095,0.4440223735417232,2,7,0.5932530985862023,2,Rendah,0,Rendah,0,0
-0.5312715434798703,897,121,0,560,0,-1.0104586321350097,-1.1180339887498951,-0.3402435147834422,-0.7705690058487373,-0.3502769091717185,2,4,-0.4877686086797539,-0.5025707110324167,-1.1846609731312947,-0.44402237354168095,0.4440223735417232,2,3,0.5932530985862023,2,Rendah,0,Rendah,0,2
-0.8974539155250454,552,121,0,741,0,1.5832890538735194,1.0128072603969633,2.689267311084497,0.9743223262220938,-0.3502769091717185,2,9,-0.4877686086797539,-0.5025707110324167,-1.1846609731312947,-0.44402237354168095,0.4440223735417232,2,7,-0.7333772967185263,2,Rendah,0,Sedang,2,0
-0.45876018267884555,540,121,0,623,0,-1.0104586321350097,-1.1180339887498951,-0.16376715599501857,-0.6052635112315007,-0.3502769091717185,2,4,-0.4877686086797539,-0.5025707110324167,-1.1846609731312947,-0.44402237354168095,0.4440223735417232,2,5,-0.7333772967185263,2,Rendah,0,Rendah,0,2
-0.7125499454824322,244,121,0,1022,0,-1.0104586321350097,-1.1180339887498951,-0.3990689677129168,-0.8256708373878162,1.3296695828426413,2,4,-0.4877686086797539,-0.5025707110324167,-1.1846609731312947,-0.44402237354168095,0.4440223735417232,0,0,1.919883493890931,2,Rendah,0,Rendah,0,2
-0.45876018267884555,541,121,0,585,0,-1.0104586321350097,-1.1180339887498951,-0.16376715599501857,-0.6052635112315007,-0.3502769091717185,2,4,-0.4877686086797539,-0.5025707110324167,-1.1846609731312947,1.31517496510987,-1.315174965109828,2,5,-0.7333772967185263,2,Rendah,0,Rendah,0,3
-0.6037829042808951,186,121,0,1025,0,-1.0104586321350097,-1.1180339887498951,-0.6931962323602895,-0.8624053917472021,-0.3502769091717185,2,9,-0.4877686086797539,-0.5025707110324167,0.5356933085673383,-0.44402237354168095,0.4440223735417232,2,5,-0.7333772967185263,2,Rendah,0,Rendah,0,2
-0.4950158630793579,685,121,0,962,0,0.28641521086925475,-0.05261336417646587,-0.16376715599501857,-0.6052635112315007,1.3296695828426413,2,9,-0.4877686086797539,-0.5025707110324167,-1.1846609731312947,-0.44402237354168095,0.4440223735417232,0,5,1.919883493890931,2,Rendah,0,Rendah,0,0
-0.7052988094023297,829,111,0,307,0,-1.0104586321350097,-1.1180339887498951,-0.6931962323602895,-0.935874500465974,-0.3502769091717185,2,23,-0.4877686086797539,-0.5025707110324167,-1.1846609731312947,-0.44402237354168095,0.4440223735417232,2,5,-0.7333772967185263,2,Rendah,0,Rendah,0,2
-0.4986414311194092,737,111,0,13,0,-1.0104586321350097,-0.05261336417646587,-0.6931962323602895,-0.5317944025127288,-0.3502769091717185,2,9,-0.4877686086797539,-0.5025707110324167,-1.1846609731312947,-0.44402237354168095,0.4440223735417232,2,3,-0.7333772967185263,1,Rendah,0,Rendah,0,2
0.3026091057319146,712,127,0,239,0,1.5832890538735194,1.0128072603969633,1.6598218848186925,1.5253406416128825,1.3296695828426413,2,15,1.9815599727615003,-0.5025707110324167,0.5356933085673383,1.31517496510987,-1.315174965109828,2,7,-0.7333772967185263,2,Rendah,0,Tinggi,3,1
0.17208865629007,589,127,0,569,0,0.28641521086925475,1.0128072603969633,0.24801101451130328,1.5253406416128825,1.3296695828426413,2,14,1.9815599727615003,1.9897697538834456,0.5356933085673383,-0.44402237354168095,0.4440223735417232,2,3,0.5932530985862023,1,Rendah,0,Tinggi,3,1
0.17208865629007,956,127,0,565,0,0.28641521086925475,1.0128072603969633,0.24801101451130328,1.341667869815953,1.3296695828426413,2,14,1.9815599727615003,1.9897697538834456,0.5356933085673383,-0.44402237354168095,0.4440223735417232,2,7,-0.7333772967185263,1,Rendah,0,Tinggi,3,1
0.5201431881349889,761,127,0,96,0,1.5832890538735194,-0.05261336417646587,1.0715673555239469,2.0763589570036713,-0.3502769091717185,2,12,1.9815599727615003,1.9897697538834456,2.2560475902659713,1.31517496510987,-1.315174965109828,1,0,-0.7333772967185263,0,Sedang,2,Tinggi,3,1
-0.09620337867372167,743,127,0,134,0,0.28641521086925475,1.0128072603969633,1.1598055349181589,1.4335042557144178,1.3296695828426413,2,9,1.9815599727615003,1.9897697538834456,0.5356933085673383,1.31517496510987,-1.315174965109828,2,7,-0.7333772967185263,2,Rendah,0,Tinggi,3,1
-0.13245905907423405,79,127,0,94,0,0.28641521086925475,-0.05261336417646587,-0.19317988245975584,0.4049367336516121,-0.3502769091717185,2,9,-0.4877686086797539,-0.5025707110324167,0.5356933085673383,-0.44402237354168095,0.4440223735417232,2,5,-0.7333772967185263,2,Rendah,0,Sedang,2,0
-0.4950158630793579,545,127,0,933,0,0.28641521086925475,-0.05261336417646587,-0.16376715599501857,-0.7522017286690443,1.3296695828426413,2,9,-0.4877686086797539,-0.5025707110324167,-1.1846609731312947,-0.44402237354168095,0.4440223735417232,0,5,1.919883493890931,2,Rendah,0,Rendah,0,0
-0.49284052225532715,470,127,0,223,0,-1.0104586321350097,-1.1180339887498951,-0.2520053353892304,-0.5868962340518077,-0.3502769091717185,2,4,-0.4877686086797539,-0.5025707110324167,0.5356933085673383,-0.44402237354168095,0.4440223735417232,0,5,0.5932530985862023,2,Rendah,0,Rendah,0,2
-0.2412261002757712,1172,127,0,573,0,0.28641521086925475,-0.05261336417646587,-0.3402435147834422,0.38656945647191915,1.3296695828426413,2,9,-0.4877686086797539,-0.5025707110324167,0.5356933085673383,-0.44402237354168095,0.4440223735417232,2,5,-0.7333772967185263,2,Rendah,0,Sedang,2,0
-0.27820689428429385,266,34,0,995,0,0.28641521086925475,-0.05261336417646587,-0.2520053353892304,0.2212639618546825,-0.3502769091717185,2,4,1.9815599727615003,1.9897697538834456,-1.1846609731312947,-0.44402237354168095,0.4440223735417232,2,7,0.5932530985862023,2,Rendah,0,Sedang,2,0
-0.6074084723209463,995,34,0,107,0,-1.0104586321350097,-1.1180339887498951,-0.3402435147834422,-0.8256708373878162,-0.3502769091717185,2,4,-0.4877686086797539,-0.5025707110324167,-1.1846609731312947,-0.44402237354168095,0.4440223735417232,2,5,-0.7333772967185263,2,Rendah,0,Rendah,0,2
-0.6632422201377354,319,34,0,612,0,-1.0104586321350097,-1.1180339887498951,-0.3402435147834422,-0.7705690058487373,-0.3502769091717185,2,4,-0.4877686086797539,-0.5025707110324167,-1.1846609731312947,-0.44402237354168095,0.4440223735417232,2,5,0.5932530985862023,2,Rendah,0,Rendah,0,2
